uri	title	url	n	class for black list	alternate image	weight (if not black list or 1)	comment
http://en.wikipedia.org/wiki/African_Americans	African Americans	https://commons.wikimedia.org/wiki/Special:FilePath/Crispus_Attucks.jpg	16				
http://en.wikipedia.org/wiki/Coeliac_disease	Coeliac disease	https://commons.wikimedia.org/wiki/Special:FilePath/Coeliac_path.jpg	16				
http://en.wikipedia.org/wiki/Fever	Fever	https://commons.wikimedia.org/wiki/Special:FilePath/Clinical_thermometer_38.7.JPG	16				
http://en.wikipedia.org/wiki/Walking	Walking	https://commons.wikimedia.org/wiki/Special:FilePath/CGI_Human_Walk.jpg	16				
http://en.wikipedia.org/wiki/Social_class	Social class	https://commons.wikimedia.org/wiki/Special:FilePath/Burmese_nobles.JPG	16				
http://en.wikipedia.org/wiki/Coevolution	Coevolution	https://commons.wikimedia.org/wiki/Special:FilePath/Bombus_6867.JPG	16				
http://en.wikipedia.org/wiki/Wilderness	Wilderness	https://commons.wikimedia.org/wiki/Special:FilePath/Biogradska_suma.jpg	16				
http://en.wikipedia.org/wiki/BDSM	BDSM	https://commons.wikimedia.org/wiki/Special:FilePath/BDSM_Collar_and_Chain.jpg	16				
http://en.wikipedia.org/wiki/Art	Art	https://commons.wikimedia.org/wiki/Special:FilePath/Art-portrait-collage_2.jpg	16				
http://en.wikipedia.org/wiki/Aortic_stenosis	Aortic stenosis	https://commons.wikimedia.org/wiki/Special:FilePath/Aortic_stenosis_rheumatic,_gross_pathology_20G0014_lores.jpg	16				
http://en.wikipedia.org/wiki/Mentorship	Mentorship	https://commons.wikimedia.org/wiki/Special:FilePath/Age_Teaching_Youth.jpg	16				
http://en.wikipedia.org/wiki/Route_of_administration	Route of administration		16				
http://en.wikipedia.org/wiki/Progenitor_cell	Progenitor cell		16				
http://en.wikipedia.org/wiki/Eocene	Eocene		16				
http://en.wikipedia.org/wiki/Energy_homeostasis	Energy homeostasis		16				
http://en.wikipedia.org/wiki/Acute_stress_reaction	Acute stress reaction		16				
http://en.wikipedia.org/wiki/Bioaccumulation	Bioaccumulation		16				
http://en.wikipedia.org/wiki/Radio_frequency	Radio frequency		16				
http://en.wikipedia.org/wiki/Patient-reported_outcome	Patient-reported outcome		16				
http://en.wikipedia.org/wiki/Paradox	Paradox		16				
http://en.wikipedia.org/wiki/Endurance	Endurance		16				
http://en.wikipedia.org/wiki/Action_theory_%28philosophy%29	Action theory (philosophy)		16				
http://en.wikipedia.org/wiki/Allotransplantation	Allotransplantation		16				
http://en.wikipedia.org/wiki/Language_disorder	Language disorder		16				
http://en.wikipedia.org/wiki/Late_Jurassic	Late Jurassic		16				
http://en.wikipedia.org/wiki/Best_practice	Best practice		16				
http://en.wikipedia.org/wiki/Revascularization	Revascularization		16				
http://en.wikipedia.org/wiki/Working_memory	Working memory		16				
http://en.wikipedia.org/wiki/Head_and_neck_cancer	Head and neck cancer		16				
http://en.wikipedia.org/wiki/Perioperative	Perioperative		16				
http://en.wikipedia.org/wiki/Psychometrics	Psychometrics		16				
http://en.wikipedia.org/wiki/Nursing_assessment	Nursing assessment		16				
http://en.wikipedia.org/wiki/Protocol_%28science%29	Protocol (science)		16				
http://en.wikipedia.org/wiki/Sexual_harassment	Sexual harassment	https://commons.wikimedia.org/wiki/Special:FilePath/-The_Blackmail.png	15	nsfw			
http://en.wikipedia.org/wiki/Mating	Mating	https://en.wikipedia.org/wiki/Special:FilePath/Yellow_striped_hunter_mating.jpg	15				
http://en.wikipedia.org/wiki/Immunization	Immunization	https://en.wikipedia.org/wiki/Special:FilePath/Typhoid_inoculation2.jpg	15				
http://en.wikipedia.org/wiki/Food_web	Food web	https://en.wikipedia.org/wiki/Special:FilePath/FoodWeb.jpg	15				
http://en.wikipedia.org/wiki/Advertising	Advertising	https://en.wikipedia.org/wiki/Special:FilePath/Cocacola-5cents-1900_edit1.jpg	15				
http://en.wikipedia.org/wiki/Acid	Acid	https://commons.wikimedia.org/wiki/Special:FilePath/Zn_reaction_with_HCl.JPG	15				
http://en.wikipedia.org/wiki/Radiography	Radiography	https://commons.wikimedia.org/wiki/Special:FilePath/Xraymachine.JPG	15				
http://en.wikipedia.org/wiki/Temperate_climate	Temperate climate	https://commons.wikimedia.org/wiki/Special:FilePath/World_map_indicating_tropics_and_subtropics.png	15				
http://en.wikipedia.org/wiki/Ocean_acidification	Ocean acidification	https://commons.wikimedia.org/wiki/Special:FilePath/WOA05_GLODAP_del_pH_AYool.png	15				
http://en.wikipedia.org/wiki/Sympathy	Sympathy	https://commons.wikimedia.org/wiki/Special:FilePath/US_Navy_100119-N-7948C-048_A_Haitian_woman_screams_in_pain_as_U.S._military_medical_personnel_try_to_set_her_broken_leg_at_a_clinic_at_the_Killick_Haitian_Coast_Guard_Base.jpg	15				
http://en.wikipedia.org/wiki/United_Kingdom_European_Union_membership_referendum%2C_2016	United Kingdom European Union membership referendum, 2016	https://commons.wikimedia.org/wiki/Special:FilePath/United_Kingdom_EU_referendum_2016_area_results.svg	15				
http://en.wikipedia.org/wiki/Syphilis	Syphilis	https://commons.wikimedia.org/wiki/Special:FilePath/Treponema_pallidum.jpg	15				
http://en.wikipedia.org/wiki/Leisure	Leisure	https://commons.wikimedia.org/wiki/Special:FilePath/Tompkins_Square_Park_Central_Knoll.jpg	15				
http://en.wikipedia.org/wiki/Time_%28magazine%29	Time (magazine)	https://commons.wikimedia.org/wiki/Special:FilePath/Time_Magazine_-_first_cover.jpg	15				
http://en.wikipedia.org/wiki/Felidae	Felidae	https://commons.wikimedia.org/wiki/Special:FilePath/The_Felidae.jpg	15				
http://en.wikipedia.org/wiki/Cetacea	Cetacea	https://commons.wikimedia.org/wiki/Special:FilePath/The_Cetacea.jpg	15				
http://en.wikipedia.org/wiki/Telomere	Telomere	https://commons.wikimedia.org/wiki/Special:FilePath/Telomere_caps.gif	15				
http://en.wikipedia.org/wiki/Taxonomic_rank	Taxonomic rank	https://commons.wikimedia.org/wiki/Special:FilePath/Taxonomic_Rank_Graph.svg	15				
http://en.wikipedia.org/wiki/Taste	Taste	https://commons.wikimedia.org/wiki/Special:FilePath/Taste_bud.svg	15				
http://en.wikipedia.org/wiki/Natural_history	Natural history	https://commons.wikimedia.org/wiki/Special:FilePath/Table_of_Natural_History,_Cyclopaedia,_Volume_2.jpg	15				
http://en.wikipedia.org/wiki/Writing	Writing	https://commons.wikimedia.org/wiki/Special:FilePath/Stipula_fountain_pen.jpg	15				
http://en.wikipedia.org/wiki/Bird_vocalization	Bird vocalization	https://commons.wikimedia.org/wiki/Special:FilePath/Solsort.jpg	15				
http://en.wikipedia.org/wiki/Cancer_cell	Cancer cell	https://commons.wikimedia.org/wiki/Special:FilePath/SEM_Lymphocyte.jpg	15				
http://en.wikipedia.org/wiki/Surface_science	Surface science	https://commons.wikimedia.org/wiki/Special:FilePath/Selfassembly_Organic_Semiconductor_Trixler_LMU.jpg	15				
http://en.wikipedia.org/wiki/Great_Britain	Great Britain	https://commons.wikimedia.org/wiki/Special:FilePath/Satellite_image_of_Great_Britain_and_Northern_Ireland_in_April_2002.jpg	15				
http://en.wikipedia.org/wiki/Autopsy	Autopsy	https://commons.wikimedia.org/wiki/Special:FilePath/Rembrandt_Harmensz._van_Rijn_007.jpg	15				
http://en.wikipedia.org/wiki/Season	Season	https://commons.wikimedia.org/wiki/Special:FilePath/Red_and_green_tree.JPG	15				
http://en.wikipedia.org/wiki/Linear_trend_estimation	Linear trend estimation	https://commons.wikimedia.org/wiki/Special:FilePath/Random-trends-histogram.png	15				
http://en.wikipedia.org/wiki/Pterosaur	Pterosaur	https://commons.wikimedia.org/wiki/Special:FilePath/Pteranodon_sternbergi_pair.jpg	15				
http://en.wikipedia.org/wiki/Psychoactive_drug	Psychoactive drug	https://commons.wikimedia.org/wiki/Special:FilePath/Psychoactive_Drugs_Legend.jpg	15				
http://en.wikipedia.org/wiki/Gram-negative_bacteria	Gram-negative bacteria	https://commons.wikimedia.org/wiki/Special:FilePath/Pseudomonas_aeruginosa_Gram.jpg	15				
http://en.wikipedia.org/wiki/Proton-pump_inhibitor	Proton-pump inhibitor	https://commons.wikimedia.org/wiki/Special:FilePath/Proton_pump_inhibitors_structure.svg	15				
http://en.wikipedia.org/wiki/Protein_folding	Protein folding	https://commons.wikimedia.org/wiki/Special:FilePath/Protein_folding.png	15				
http://en.wikipedia.org/wiki/Executive_functions	Executive functions	https://commons.wikimedia.org/wiki/Special:FilePath/Prefrontal_cortex.png	15				
http://en.wikipedia.org/wiki/Plankton	Plankton	https://commons.wikimedia.org/wiki/Special:FilePath/Plankton_collage.jpg	15				
http://en.wikipedia.org/wiki/Intuition	Intuition	https://commons.wikimedia.org/wiki/Special:FilePath/Phrenology1.jpg	15				
http://en.wikipedia.org/wiki/Landscape_architecture	Landscape architecture	https://commons.wikimedia.org/wiki/Special:FilePath/Pantheon_(8350771972).jpg	15				
http://en.wikipedia.org/wiki/International_law	International law	https://commons.wikimedia.org/wiki/Special:FilePath/Original_Geneva_Conventions.jpg	15				
http://en.wikipedia.org/wiki/French_language	French language	https://commons.wikimedia.org/wiki/Special:FilePath/New-Map-Francophone_World.PNG	15				
http://en.wikipedia.org/wiki/Axon	Axon	https://commons.wikimedia.org/wiki/Special:FilePath/Myelin_sheath_(1).svg	15				
http://en.wikipedia.org/wiki/Participation_%28decision_making%29	Participation (decision making)	https://commons.wikimedia.org/wiki/Special:FilePath/Michel_Fanoli_-_Politics_in_an_Oyster_House_Dedicated_To_HB_Latrobe_Esq_-_Walters_93145.jpg	15				
http://en.wikipedia.org/wiki/Medicare_%28United_States%29	Medicare (United States)	https://commons.wikimedia.org/wiki/Special:FilePath/Medical_Care_Card_USA_Sample.JPG	15				
http://en.wikipedia.org/wiki/Web_search_engine	Web search engine	https://commons.wikimedia.org/wiki/Special:FilePath/Mayflower_Wikimedia_Commons_image_search_engine_screenshot.png	15				
http://en.wikipedia.org/wiki/PH	PH	https://commons.wikimedia.org/wiki/Special:FilePath/Lemon.jpg	15				
http://en.wikipedia.org/wiki/Masculinity	Masculinity	https://commons.wikimedia.org/wiki/Special:FilePath/Landsdowne_Herakles.jpg	15				
http://en.wikipedia.org/wiki/Generalist_and_specialist_species	Generalist and specialist species	https://commons.wikimedia.org/wiki/Special:FilePath/Koala_-_melbourne_zoo.jpg	15				
http://en.wikipedia.org/wiki/Jupiter	Jupiter	https://commons.wikimedia.org/wiki/Special:FilePath/Jupiter_symbol.svg	15				
http://en.wikipedia.org/wiki/Paleontology	Paleontology	https://commons.wikimedia.org/wiki/Special:FilePath/Joda_paleontologist.jpg	15				
http://en.wikipedia.org/wiki/Amputation	Amputation	https://commons.wikimedia.org/wiki/Special:FilePath/J._McKnight.jpg	15				
http://en.wikipedia.org/wiki/Hyperglycemia	Hyperglycemia	https://commons.wikimedia.org/wiki/Special:FilePath/Hyperglycemia.png	15				
http://en.wikipedia.org/wiki/Retina	Retina	https://commons.wikimedia.org/wiki/Special:FilePath/Human_eye_cross-sectional_view_grayscale.png	15				
http://en.wikipedia.org/wiki/Horizontal_gene_transfer	Horizontal gene transfer	https://commons.wikimedia.org/wiki/Special:FilePath/Horizontal-gene-transfer.jpg	15				
http://en.wikipedia.org/wiki/Homology_%28biology%29	Homology (biology)	https://commons.wikimedia.org/wiki/Special:FilePath/Homology_vertebrates-en.svg	15				
http://en.wikipedia.org/wiki/Conserved_sequence	Conserved sequence	https://commons.wikimedia.org/wiki/Special:FilePath/Histone_Alignment.png	15				
http://en.wikipedia.org/wiki/Ploidy	Ploidy	https://commons.wikimedia.org/wiki/Special:FilePath/Haploid_vs_diploid.svg	15				
http://en.wikipedia.org/wiki/Muscle_hypertrophy	Muscle hypertrophy	https://commons.wikimedia.org/wiki/Special:FilePath/Hairy_chest_-_Foto_Giovanni_Dall'Orto,_25_luglio_2010a.jpg	15				
http://en.wikipedia.org/wiki/Hair	Hair	https://commons.wikimedia.org/wiki/Special:FilePath/Gray945.png	15				
http://en.wikipedia.org/wiki/Temporal_lobe	Temporal lobe	https://commons.wikimedia.org/wiki/Special:FilePath/Gray730.png	15				
http://en.wikipedia.org/wiki/Glioma	Glioma	https://commons.wikimedia.org/wiki/Special:FilePath/Glioma.gif	15				
http://en.wikipedia.org/wiki/Airway_management	Airway management	https://commons.wikimedia.org/wiki/Special:FilePath/Glidescope_02.JPG	15				
http://en.wikipedia.org/wiki/Dissection	Dissection	https://commons.wikimedia.org/wiki/Special:FilePath/Ginkgo_embryo_and_gametophyte.jpg	15				
http://en.wikipedia.org/wiki/Nuclear_and_radiation_accidents_and_incidents	Nuclear and radiation accidents and incidents	https://commons.wikimedia.org/wiki/Special:FilePath/Fukushima_I_by_Digital_Globe.jpg	15				
http://en.wikipedia.org/wiki/Iran	Iran	https://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Iran.svg	15				
http://en.wikipedia.org/wiki/Synchronization	Synchronization	https://commons.wikimedia.org/wiki/Special:FilePath/Firefighters_in_Parade.jpg	15				
http://en.wikipedia.org/wiki/Fentanyl	Fentanyl	https://commons.wikimedia.org/wiki/Special:FilePath/Fentanyl2DCSD.svg	15				
http://en.wikipedia.org/wiki/Tetrapod	Tetrapod	https://commons.wikimedia.org/wiki/Special:FilePath/Extant_tetrapoda.jpg	15				
http://en.wikipedia.org/wiki/Parallel_evolution	Parallel evolution	https://commons.wikimedia.org/wiki/Special:FilePath/Evolutionary_trends.svg	15				
http://en.wikipedia.org/wiki/Iberian_Peninsula	Iberian Peninsula	https://commons.wikimedia.org/wiki/Special:FilePath/España_y_Portugal.jpg	15				
http://en.wikipedia.org/wiki/Endothelium	Endothelium	https://commons.wikimedia.org/wiki/Special:FilePath/Endotelijalna_ćelija.jpg	15				
http://en.wikipedia.org/wiki/Chemical_bond	Chemical bond	https://commons.wikimedia.org/wiki/Special:FilePath/Electron_dot.svg	15				
http://en.wikipedia.org/wiki/Adverse_drug_reaction	Adverse drug reaction	https://commons.wikimedia.org/wiki/Special:FilePath/Drugreaction.jpg	15				
http://en.wikipedia.org/wiki/Dengue_fever	Dengue fever	https://commons.wikimedia.org/wiki/Special:FilePath/Denguerash.JPG	15				
http://en.wikipedia.org/wiki/Salt	Salt	https://commons.wikimedia.org/wiki/Special:FilePath/DeadSeaIsrael5.jpg	15				
http://en.wikipedia.org/wiki/Sleep_deprivation	Sleep deprivation	https://commons.wikimedia.org/wiki/Special:FilePath/Dark_circles_(cropped).png	15				
http://en.wikipedia.org/wiki/Refugee	Refugee	https://commons.wikimedia.org/wiki/Special:FilePath/Darfur_refugee_camp_in_Chad.jpg	15				
http://en.wikipedia.org/wiki/Hypoxia_%28medical%29	Hypoxia (medical)	https://commons.wikimedia.org/wiki/Special:FilePath/Cynosis.JPG	15				
http://en.wikipedia.org/wiki/Cardiac_surgery	Cardiac surgery	https://commons.wikimedia.org/wiki/Special:FilePath/Coronary_artery_bypass_surgery_Image_657B-PH.jpg	15				
http://en.wikipedia.org/wiki/Cattle	Cattle	https://commons.wikimedia.org/wiki/Special:FilePath/CH_cow_2_cropped.jpg	15				
http://en.wikipedia.org/wiki/Musculoskeletal_disorder	Musculoskeletal disorder	https://commons.wikimedia.org/wiki/Special:FilePath/Carpal_tunnel_splint.jpg	15				
http://en.wikipedia.org/wiki/Habitat_destruction	Habitat destruction	https://commons.wikimedia.org/wiki/Special:FilePath/Bolivia-Deforestation-EO.JPG	15				
http://en.wikipedia.org/wiki/Quantum_computing	Quantum computing	https://commons.wikimedia.org/wiki/Special:FilePath/Bloch_Sphere.svg	15				
http://en.wikipedia.org/wiki/Protein_%28nutrient%29	Protein (nutrient)	https://commons.wikimedia.org/wiki/Special:FilePath/AminoAcidball.svg	15				
http://en.wikipedia.org/wiki/Americas	Americas	https://commons.wikimedia.org/wiki/Special:FilePath/Americas_(orthographic_projection).svg	15				
http://en.wikipedia.org/wiki/Intensive_farming	Intensive farming	https://commons.wikimedia.org/wiki/Special:FilePath/Agriculture_(Plowing)_CNE-v1-p58-H.jpg	15				
http://en.wikipedia.org/wiki/Bacteremia	Bacteremia		15				
http://en.wikipedia.org/wiki/Athletic_training	Athletic training		15				
http://en.wikipedia.org/wiki/Spacetime	Spacetime		15				
http://en.wikipedia.org/wiki/Social_movement	Social movement		15				
http://en.wikipedia.org/wiki/Reliability_%28statistics%29	Reliability (statistics)		15				
http://en.wikipedia.org/wiki/Drug_withdrawal	Drug withdrawal		15				
http://en.wikipedia.org/wiki/Software_framework	Software framework		15				
http://en.wikipedia.org/wiki/Cochrane_%28organisation%29	Cochrane (organisation)		15				
http://en.wikipedia.org/wiki/Molecular_binding	Molecular binding		15				
http://en.wikipedia.org/wiki/Personality_psychology	Personality psychology		15				
http://en.wikipedia.org/wiki/Modernity	Modernity		15				
http://en.wikipedia.org/wiki/Institution	Institution		15				
http://en.wikipedia.org/wiki/Multiple_morbidities	Multiple morbidities		15				
http://en.wikipedia.org/wiki/Pharmacotherapy	Pharmacotherapy		15				
http://en.wikipedia.org/wiki/Well-being	Well-being		15				
http://en.wikipedia.org/wiki/Reproductive_health	Reproductive health		15				
http://en.wikipedia.org/wiki/Product_%28business%29	Product (business)		15				
http://en.wikipedia.org/wiki/Graft_%28surgery%29	Graft (surgery)		15				
http://en.wikipedia.org/wiki/Persistent_organic_pollutant	Persistent organic pollutant		15				
http://en.wikipedia.org/wiki/Grading_%28tumors%29	Grading (tumors)		15				
http://en.wikipedia.org/wiki/Opioid_crisis	Opioid crisis		15				
http://en.wikipedia.org/wiki/Social_structure	Social structure		15				
http://en.wikipedia.org/wiki/Percutaneous	Percutaneous		15				
http://en.wikipedia.org/wiki/Species_richness	Species richness		15				
http://en.wikipedia.org/wiki/Event_%28philosophy%29	Event (philosophy)		15				
http://en.wikipedia.org/wiki/Judgement	Judgement		15				
http://en.wikipedia.org/wiki/Effector_%28biology%29	Effector (biology)		15				
http://en.wikipedia.org/wiki/Bayesian_probability	Bayesian probability		15				
http://en.wikipedia.org/wiki/Pilot_experiment	Pilot experiment		15				
http://en.wikipedia.org/wiki/American_Heart_Association	American Heart Association		15				
http://en.wikipedia.org/wiki/Brexit	Brexit		15				
http://en.wikipedia.org/wiki/Herbalism	Herbalism		15				
http://en.wikipedia.org/wiki/Face	Face	https://en.wikipedia.org/wiki/Special:FilePath/Sobo_1909_260.png	14				
